:START_ID(Process),:END_ID(File)
44e3886b-6169-68d7-8d03-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_hs3g4ypn.lgj.ps1
44e3886b-6192-68d7-9603-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_mqc3o0rd.5rp.ps1
44e3886b-6194-68d7-9d03-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_am5syf03.1re.ps1
44e3886b-61b9-68d7-a003-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_hzs0i2lb.gjt.ps1
44e3886b-61bb-68d7-a703-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_kbn0xtqd.plo.ps1
44e3886b-61c4-68d7-aa03-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_ogj31ymp.rh4.ps1
44e3886b-61c5-68d7-b103-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_jpgxgzqj.kki.ps1
44e3886b-61c5-68d7-b103-000000001d00,C:\Users\emps\AppData\Local\Temp\m0ow5by2\m0ow5by2.cmdline
44e3886b-61c5-68d7-b103-000000001d00,C:\Users\emps\AppData\Local\Temp\m0ow5by2\m0ow5by2.dll
44e3886b-61c6-68d7-b403-000000001d00,C:\Users\emps\AppData\Local\Temp\m0ow5by2\m0ow5by2.dll
44e3886b-61d4-68d7-b603-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_guizsopr.tue.ps1
44e3886b-61e4-68d7-bd03-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_n3avbdcz.15d.ps1
44e3886b-61ee-68d7-c403-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_wnmcbel4.wmm.ps1
44e3886b-61f5-68d7-cb03-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_lbw4hasn.y2s.ps1
44e3886b-61fd-68d7-d203-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_ypbsszjt.xep.ps1
44e3886b-620a-68d7-d903-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_201ic44m.dcv.ps1
44e3886b-6217-68d7-e403-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_uw5vof0n.feh.ps1
44e3886b-621b-68d7-fc03-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_4e3poswm.wkd.ps1
44e3886b-6226-68d7-ff03-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_taos4lb1.5ub.ps1
44e3886b-622a-68d7-0a04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_bhc55cdc.kmy.ps1
44e3886b-622a-68d7-0d04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_2sxfi53t.q1e.ps1
44e3886b-622d-68d7-0f04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_su2x1nmc.ird.ps1
44e3886b-622e-68d7-1204-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_fi3luym2.1hw.ps1
44e3886b-622f-68d7-1504-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_x5bhb4jz.ev5.ps1
44e3886b-6238-68d7-1804-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_5nsyonxo.mwe.ps1
44e3886b-623a-68d7-1f04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_iirwewt2.zlt.ps1
44e3886b-623d-68d7-2204-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_grs2g1wx.4vd.ps1
44e3886b-623d-68d7-2504-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_lx54hjyd.cgp.ps1
44e3886b-62c8-68d7-2904-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_nrj1ksb4.kwa.ps1
44e3886b-62ca-68d7-3004-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_e2ksz0nq.0zg.ps1
44e3886b-6350-68d7-3304-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_xups04s1.oy4.ps1
44e3886b-6352-68d7-3a04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_q13dpnok.ugc.ps1
44e3886b-635d-68d7-3d04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_i3k0zqj3.dfw.ps1
44e3886b-6366-68d7-4404-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_to3k1o1t.3j2.ps1
44e3886b-6368-68d7-4b04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_5xkaab2q.vhc.ps1
44e3886b-6373-68d7-4e04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_3rzcsk1u.q1v.ps1
44e3886b-6375-68d7-5504-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_0cogl1a4.ryb.ps1
44e3886b-637c-68d7-5804-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_fvvfp1pp.4zb.ps1
44e3886b-637e-68d7-5f04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_5cmzfl5p.501.ps1
44e3886b-6386-68d7-6204-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_uodsp22g.dnz.ps1
44e3886b-6388-68d7-6904-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_kanskcuv.mnp.ps1
44e3886b-6399-68d7-6f04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_4upbuuq2.zsi.ps1
44e3886b-639b-68d7-7604-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_hukyvvxz.zxw.ps1
44e3886b-639b-68d7-7904-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_0j2tgist.1ur.ps1
44e3886b-63b4-68d7-7e04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_b3gssow4.ofh.ps1
44e3886b-646f-68d7-9f04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_lmphpuao.2kx.ps1
44e3886b-647b-68d7-aa04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_lligmzun.tu0.ps1
44e3886b-647c-68d7-b104-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_y1s3gmkc.apj.ps1
44e3886b-6484-68d7-b404-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_qx1guexq.auy.ps1
44e3886b-6489-68d7-c704-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_okbjmor4.hwz.ps1
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_f1ybcdu4.byc.ps1
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Microsoft\Edge\User Data\Domain Actions\3.0.0.16\domain_actions.dll
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Microsoft\Edge\User Data\Speech Recognition\1.15.0.1\Microsoft.CognitiveServices.Speech.core.dll
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Microsoft\Edge\User Data\Well Known Domains\1.2.0.0\well_known_domains.dll
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Microsoft\WindowsApps\Get-Variable.exe
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\LocalCache\Roaming\Microsoft\Windows\Start Menu
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Packages\Microsoft.WindowsTerminal_8wekyb3d8bbwe\LocalCache\Roaming\Microsoft\Windows\Start Menu\Programs
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Temp\Invoke-Phant0m.ps1
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Temp\KeyScrambler.exe
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Temp\KeyScrambler_Setup.exe
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Temp\PhishingAttachment.xlsm
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Temp\PsExec.exe
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Temp\__PSScriptPolicyTest_byita0am.jai.ps1
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Temp\storePwd.exe
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Temp\unattend.cmd
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\Temp\upgrader.exe
44e3886b-649f-68d7-ce04-000000001d00,C:\Users\emps\Desktop\AppDataCopy\Local\VirtualStore
44e3886b-64ca-68d7-d104-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_3ivswypv.akm.ps1
44e3886b-64d9-68d7-d804-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_m2zvzlek.tdu.ps1
44e3886b-64e2-68d7-e204-000000001d00,C:\Users\emps\AppData\Local\Temp\__PSScriptPolicyTest_pndvxdhy.yxk.ps1
5847f778-452b-68d5-eb03-000000000000,C:\Windows\PSEXESVC.exe
5847f778-452b-68d5-eb03-000000000000,C:\Windows\rubeus.exe
5847f778-4672-68d5-0601-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_tfydtvqp.u2k.ps1
5847f778-4672-68d5-0801-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_chfq5qvx.zxm.ps1
5847f778-4672-68d5-0a01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ubzfje3h.tl1.ps1
5847f778-4672-68d5-0c01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_yokua1c3.auk.ps1
5847f778-4672-68d5-0e01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_fqmyngn2.e2k.ps1
5847f778-4673-68d5-1001-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_yqoqcyme.oxt.ps1
5847f778-4673-68d5-1201-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_clolbxvb.rxh.ps1
5847f778-4673-68d5-1401-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_2ec1qz4y.ccv.ps1
5847f778-4673-68d5-1601-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ho4p4jx2.kot.ps1
5847f778-4673-68d5-1801-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_51ql1atf.img.ps1
5847f778-4674-68d5-1a01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_r5dirgot.snj.ps1
5847f778-4674-68d5-1d01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_iupnl2p1.zj3.ps1
5847f778-4674-68d5-1f01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_4kgyczre.eh2.ps1
5847f778-4675-68d5-2101-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_arnnxnea.hj3.ps1
5847f778-4675-68d5-2301-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_pffl3dqr.vee.ps1
5847f778-4675-68d5-2501-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_1tp1hrvi.ylu.ps1
5847f778-4676-68d5-2701-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_zt3tjcwy.aqk.ps1
5847f778-4676-68d5-2901-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_wwfozcjt.dnl.ps1
5847f778-4677-68d5-2b01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_peymlcgd.tnl.ps1
5847f778-4677-68d5-2d01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_wy4sz32k.1me.ps1
5847f778-4677-68d5-2f01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_5typqird.ydk.ps1
5847f778-4678-68d5-3201-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_etfqegei.oxh.ps1
5847f778-4678-68d5-3401-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_qklrbhyf.imx.ps1
5847f778-4678-68d5-3601-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_p3ruuimt.0ud.ps1
5847f778-4679-68d5-3801-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ffwvihcs.u5t.ps1
5847f778-4679-68d5-3a01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ah4zezhw.0mz.ps1
5847f778-467a-68d5-3c01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_slgakxjo.dfi.ps1
5847f778-46b7-68d5-b901-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_5ibp5kc5.x1p.ps1
5847f778-46b8-68d5-bd01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_0325h4a2.vvd.ps1
5847f778-46c0-68d5-cc01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_r1np3h1q.pfd.ps1
5847f778-46c2-68d5-cf01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_wuurxcjf.l2e.ps1
5847f778-46c4-68d5-d101-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_0hjdb5ck.zkp.ps1
5847f778-46c4-68d5-d101-000000000500,C:\Windows\System32\spool\prtprocs\x64\AtomicTest.dll
5847f778-46c5-68d5-d301-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_kdz0z2yw.wrg.ps1
5847f778-46c5-68d5-d501-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_0vefblzf.jon.ps1
5847f778-46c5-68d5-d701-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_qw0fk1jl.w4k.ps1
5847f778-46c6-68d5-da01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_wnl5njgi.gcl.ps1
5847f778-46c7-68d5-dc01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_dzjnvmjq.3hu.ps1
5847f778-46d3-68d5-ef01-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_1wcqso5l.irj.ps1
5847f778-471a-68d5-0b02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_e2h3d5ca.k50.ps1
5847f778-471b-68d5-0f02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_fdw0lb5e.lkc.ps1
5847f778-471d-68d5-1702-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_iqm1nfav.mxh.ps1
5847f778-471d-68d5-1902-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_f21mcaqk.5ad.ps1
5847f778-471d-68d5-1902-000000000500,C:\Users\Administrator\AppData\Local\Temp\gknreyus\gknreyus.cmdline
5847f778-471d-68d5-1902-000000000500,C:\Users\Administrator\AppData\Local\Temp\gknreyus\gknreyus.dll
5847f778-471e-68d5-1c02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_akakp5mz.kvs.ps1
5847f778-4722-68d5-2202-000000000500,C:\Users\Administrator\AppData\Local\Temp\gknreyus\gknreyus.dll
5847f778-4722-68d5-2302-000000000500,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\Startup\T1547.009.lnk
5847f778-4722-68d5-2302-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_2cfsrwrt.gng.ps1
5847f778-4722-68d5-2302-000000000500,C:\Users\Administrator\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\T1547.009.lnk
5847f778-4725-68d5-2802-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_dlrzeljx.rts.ps1
5847f778-4726-68d5-2a02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_qhavvbwt.lzi.ps1
5847f778-4728-68d5-2c02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_jretyvep.y2d.ps1
5847f778-472a-68d5-2f02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_xdgxw0br.oth.ps1
5847f778-4737-68d5-3a02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_d5l3t5bl.lbs.ps1
5847f778-4741-68d5-4202-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ns12t3fg.hh3.ps1
5847f778-4741-68d5-4202-000000000500,C:\Users\Administrator\AppData\Local\Temp\tmax5eu1\tmax5eu1.cmdline
5847f778-4741-68d5-4202-000000000500,C:\Users\Administrator\AppData\Local\Temp\tmax5eu1\tmax5eu1.dll
5847f778-4744-68d5-4402-000000000500,C:\Users\Administrator\AppData\Local\Temp\tmax5eu1\tmax5eu1.dll
5847f778-4747-68d5-4902-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_xubrl30d.0d0.ps1
5847f778-4748-68d5-4e02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ilugp420.1ev.ps1
5847f778-4749-68d5-5102-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_gmnz3x5e.b1h.ps1
5847f778-474a-68d5-5302-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_zzyorhfn.cjm.ps1
5847f778-474a-68d5-5702-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ljoowcfe.byf.ps1
5847f778-474d-68d5-6302-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_sbf3fmjh.3gh.ps1
5847f778-474d-68d5-6502-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_hgn0pfoi.rbe.ps1
5847f778-4751-68d5-6d02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_lactmflz.nzd.ps1
5847f778-4753-68d5-7002-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_l0gvkmko.44y.ps1
5847f778-4755-68d5-7702-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ty1xdjha.qmx.ps1
5847f778-4757-68d5-7c02-000000000500,C:\Windows \System32\mmc.exe
5847f778-4757-68d5-7c02-000000000500,C:\testbypass.exe
5847f778-4759-68d5-8002-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_2hyx2ydo.ar5.ps1
5847f778-475f-68d5-9502-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_1gk43f5r.k45.ps1
5847f778-47ea-68d5-b302-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_yanpx1jt.qo3.ps1
5847f778-4858-68d5-b802-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_f3m2nlb1.s4m.ps1
5847f778-4919-68d5-ba02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_dgrllztc.qxf.ps1
5847f778-491b-68d5-bd02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_qk3vzfkl.mlg.ps1
5847f778-491b-68d5-c002-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_5mm0hwn5.cnn.ps1
5847f778-491b-68d5-c302-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_320oz3wb.vl2.ps1
5847f778-491c-68d5-c602-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_0yo5w4kc.hdp.ps1
5847f778-491c-68d5-c902-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_q4dou4ua.ulc.ps1
5847f778-491d-68d5-cc02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_cvrt3uzq.job.ps1
5847f778-491e-68d5-ce02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_v4kd02lv.utq.ps1
5847f778-491f-68d5-d002-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_lqkiw4i5.opj.ps1
5847f778-4921-68d5-d202-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ffkv4dma.kjr.ps1
5847f778-4aac-68d5-e802-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_cvselgid.qta.ps1
5847f778-4aad-68d5-ea02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_5zl0grbm.i4g.ps1
5847f778-4aaf-68d5-ec02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_exqyb31m.hbb.ps1
5847f778-4ab0-68d5-ee02-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_3qzxgamu.ilc.ps1
5847f778-4ab1-68d5-f002-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_02nzvfvn.5nr.ps1
5847f778-4ab2-68d5-f202-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_1wbuqj50.baj.ps1
5847f778-4ab3-68d5-f702-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_tu0aghhz.tge.ps1
5847f778-5096-68d5-3705-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_zvfkhcbg.cgf.ps1
5847f778-5096-68d5-3905-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_ekie5rd5.dow.ps1
5847f778-5096-68d5-3b05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_3x3vc4im.koj.ps1
5847f778-5096-68d5-3d05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_1jflnyq0.hhd.ps1
5847f778-5096-68d5-3f05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_kiu0jg4o.bpf.ps1
5847f778-5097-68d5-4105-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_tlqyi1ps.uia.ps1
5847f778-5097-68d5-4305-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_io44gcbz.pxv.ps1
5847f778-5097-68d5-4505-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_jabypu5j.11d.ps1
5847f778-5097-68d5-4705-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_x3uznz5d.34t.ps1
5847f778-5097-68d5-4905-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_3nbyjezb.gzx.ps1
5847f778-5097-68d5-4b05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_0aid1lse.1zf.ps1
5847f778-5098-68d5-4d05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_44d1s2av.z5o.ps1
5847f778-50af-68d5-7f05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_3fa2odqr.kbp.ps1
5847f778-50af-68d5-8105-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_2hijnjpb.xge.ps1
5847f778-50af-68d5-8105-000000000500,C:\Users\Administrator\AppData\Local\Temp\golden.bat
5847f778-50af-68d5-8305-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_butvxz5b.aj4.ps1
5847f778-50b1-68d5-8505-000000000500,C:\Users\Administrator\AppData\Local\Temp\51mtidio\51mtidio.cmdline
5847f778-50b1-68d5-8505-000000000500,C:\Users\Administrator\AppData\Local\Temp\51mtidio\51mtidio.dll
5847f778-50b1-68d5-8505-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_vfff2s1r.khj.ps1
5847f778-50b2-68d5-8a05-000000000500,C:\Users\Administrator\AppData\Local\Temp\51mtidio\51mtidio.dll
5847f778-50b4-68d5-8f05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_lhr1kfb5.apl.ps1
5847f778-50b6-68d5-9405-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_s45q5f2n.cxi.ps1
5847f778-50b6-68d5-9405-000000000500,C:\Users\Administrator\AppData\Local\Temp\silver.bat
5847f778-50b7-68d5-9605-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_rhut05lf.rtm.ps1
5847f778-50b7-68d5-9605-000000000500,C:\Windows\System32\AtomicRedTeamPWFilter.dll
5847f778-50b8-68d5-9b05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_1gbehe3q.erf.ps1
5847f778-50bf-68d5-a705-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_mg5hefsi.umu.ps1
5847f778-50c4-68d5-a905-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_1mk3sziy.ele.ps1
5847f778-50c5-68d5-ab05-000000000500,C:\Users\Administrator\AppData\Local\Temp\__PSScriptPolicyTest_hhlywimx.l0z.ps1
5847f778-50c5-68d5-ab05-000000000500,C:\Users\Administrator\AppData\Local\Temp\h2mu0f5r\h2mu0f5r.cmdline
5847f778-50c5-68d5-ab05-000000000500,C:\Users\Administrator\AppData\Local\Temp\h2mu0f5r\h2mu0f5r.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\VCRUNTIME140.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-console-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-datetime-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-debug-l1-1-0.dll
5847f778-50c5-68d5-b005-000000000500,C:\Users\ADMINI~1\AppData\Local\Temp\_MEI29282\api-ms-win-core-errorhandling-l1-1-0.dll
